Indicator,Description
https://docs.google.com/drawings/d/10JYaD6Z9VUqjITFBgv09KNqmypYa54axfpDa4bw_khE/edit,
https://docs.google.com/drawings/d/10LSjflWhn_20RCdWw-eVR-EIUr_l-fcKBEH44ZuCf_I/edit,
https://docs.google.com/drawings/d/10NWgwXOXOFWJnhaz34ISabWT8-xEFGlFecfm8X-DvEk/edit,
https://docs.google.com/drawings/d/10N_kLcRU3baot_54l0KrcEOoNIVYdg43pcYl4Kmn1oU/edit,
https://docs.google.com/drawings/d/10UyXC1_22692AuMVvKmV5e_f5JiFyCiae5DOW-pKJgk/edit,
https://docs.google.com/drawings/d/10VpCYbvwSPcpW-sHLqEck6uq5pi8xaauoAAKTinbidQ/edit,
https://docs.google.com/drawings/d/10YAEQuloWMlM-Zpsk1nUW0Ca6bopfk-KbBPRwVAGGAo/edit,
https://docs.google.com/drawings/d/10ZD82GkRpLiU5xgWnqOp1-GW5SfJHkWNV9UJMHh7d_c/edit,
https://docs.google.com/drawings/d/10ZI6Pu0PGPaEAlZxpv_uuMvLeLf2RvGS_QwHM8znCtE,
https://docs.google.com/drawings/d/10ZI6Pu0PGPaEAlZxpv_uuMvLeLf2RvGS_QwHM8znCtE/edit,
https://docs.google.com/drawings/d/10_8TSLqvEV2Wg91_TQSneloZAl5CjCtURKnHulr5TNI,
https://docs.google.com/drawings/d/10_8TSLqvEV2Wg91_TQSneloZAl5CjCtURKnHulr5TNI/edit,
https://docs.google.com/drawings/d/10b0EWR1Cb5F7EaVmESZ7RQ2H0a0RwBNQlo1iAoY-YbY,
https://docs.google.com/drawings/d/10cvOkegjmD5n6DSuxz5979yOIkzItZ_DjmRVaj_6jPo,
https://docs.google.com/drawings/d/10cvOkegjmD5n6DSuxz5979yOIkzItZ_DjmRVaj_6jPo/edit,
https://docs.google.com/drawings/d/10cxGatPyLrTlMIU1yo0UkukC8xfmesB4h4umwKaVaYE,
https://docs.google.com/drawings/d/10cxGatPyLrTlMIU1yo0UkukC8xfmesB4h4umwKaVaYE/edit,
https://docs.google.com/drawings/d/10fUCsGt7OEOgYS_3LT-tlwbt-GuEQJ-zYxPnLdvM5pk/edit,
https://docs.google.com/drawings/d/10kHMDU7NX3hJMiLoAUKe3e5WPEJsY97TVoPKXyvTE3M/edit,
https://docs.google.com/drawings/d/10kJjTAdVgZhQz522cRQIXr4edQRAzUq1HaWIH2YsyzQ/edit,
https://docs.google.com/drawings/d/10lm0v0YY0b8xF_Dp1-9DMZhgeyTpO_g2FoJo2KyAscg/edit,
https://docs.google.com/drawings/d/10p-zyCGHkLMDMkJVnReaGzeujI-593MALycojl8eRP0/edit,
https://docs.google.com/drawings/d/10paLGrV08zMtOfHmrs-gcpI2bS_BSkAAnd72Ha-pnkw,
https://docs.google.com/drawings/d/10paLGrV08zMtOfHmrs-gcpI2bS_BSkAAnd72Ha-pnkw/edit,
https://docs.google.com/drawings/d/10rWzppAjM5X4-1nRnpZTgA8GRhpKP5gI9HoOZb5LV3g/edit,
https://docs.google.com/drawings/d/10vuU_mOaZtEB3f0AdHhlrqH99zVNKOfaI--i4ujdOJk/edit,
https://docs.google.com/drawings/d/10wNwmX3Nl8JhDbDSLjyzq-DEmvYF112mHCmKpFQHJ50/edit,
https://docs.google.com/drawings/d/10wuawaKgNl7fp4iFqKjcxXVcq1jDOwMmjjt3Xbi9VsI/edit,
https://docs.google.com/drawings/d/11-MwTesEZgWU8l1m3BQprxcZLxy9OIW5XQTANa-osrI/edit,
https://docs.google.com/drawings/d/11-olcc7wCHq2G6vjXRaal71POcJOj17fC8RoKln7y_g/edit,
https://docs.google.com/drawings/d/1115cb19mJMtEhardcTzYhp4gHdzRB-Oq236TqXVAolA/edit,
https://docs.google.com/drawings/d/112TTQ_0ryQkRES50F63INXL_TNpr9_JsxGBceJo_G-4/edit,
https://docs.google.com/drawings/d/1181RhrN6LhjyhPGFL-BPyUYf16mwD9qbFizGcN2iQnU,
https://docs.google.com/drawings/d/1181RhrN6LhjyhPGFL-BPyUYf16mwD9qbFizGcN2iQnU/edit,
https://docs.google.com/drawings/d/11875TFjDOu_hYa7c9w94rgZhk5aeF9V7NgANC60aYGY/edit,
https://docs.google.com/drawings/d/118HKS7g77chVZm60TtE4ZKqwErdA-PHJMSkDv63Owkg/edit,
https://docs.google.com/drawings/d/11AfpLDKxhK27Koa_oI_tFrknpltR-gy3fcwhJiw3IzQ/edit,
https://docs.google.com/drawings/d/11Hp_zwqltn2VzTXyflt4mKTAvIg7xpIeP8wMGSR3wbM/edit,
https://docs.google.com/drawings/d/11HyQFfDIZOfznlAto1u5S0lOrq8UriA8AxhieUVmPhw,
https://docs.google.com/drawings/d/11HyQFfDIZOfznlAto1u5S0lOrq8UriA8AxhieUVmPhw/edit,
https://docs.google.com/drawings/d/11ITCgywn79-ti5H3GX_cQxed1mc4uAKF4ehZrgFCduI/edit,
https://docs.google.com/drawings/d/11J9XQEY8Hp2C0KwlCvkBcIbvdqaVbGRJGvLB8sJAV08/edit,
https://docs.google.com/drawings/d/11K5WEBpURTus5ZwOIGvHFyxdGMoNWrI21CU7URcKplc/edit,
https://docs.google.com/drawings/d/11NG-F9DuNX2by45IHY1_NU14dP_ysKkSM9kP5AgHllc/preview,
https://docs.google.com/drawings/d/11VyDKOwK8w2BbG32VIZE8cObSt7T2klIDiM0nxtyt80/edit,
https://docs.google.com/drawings/d/11XF7ohPpOInigHEV9Rvk2mRATdtiQ-13bwAdYSrJxyA/edit,
https://docs.google.com/drawings/d/11YJEW2TzxU7qNclBYZJ9eEiA1X_HTNcH6EKv-wXxois/edit,
https://docs.google.com/drawings/d/11_GxuuXl74pF_VM1U4hb8921acRWYG3XEaDvo5WCfBI/edit,
https://docs.google.com/drawings/d/11cb-Oq28QCPSWeQ_kHj5QDhtr3RslYJrrKHiJ5PNbMo/edit,
https://docs.google.com/drawings/d/11cn4s5i3HJI794yRNEtK1OXPgWfdGilN3780-KsZgBw/edit,
https://docs.google.com/drawings/d/11dIX5HDfKZFcaPoeu6ZA3KUB_zWkIgpqyxczNSLO1hA/edit,
https://docs.google.com/drawings/d/11eTEp_iVP6bpWh_mTu9uMQPQEfofAj8QVmxsw4iVo6c/edit,
https://docs.google.com/drawings/d/11fUzoSoaPqTiczRkqwo5e8t1jb2QbQN-Y1Gdfo6DyYc/edit,
https://docs.google.com/drawings/d/11g_gtX971p0s6htIhwMVoWNEk3vU59c9awVzf04y97E/edytuj,
https://docs.google.com/drawings/d/11j2GGKBwlQkGH_l1JNA0QwdxjSHjym90zsJTYWhGo8w/edit,
https://docs.google.com/drawings/d/11pYuz3WwH3yJ460GHhy3DhIh-tVR6nhEPNvBzoJJRl4/edit,
https://docs.google.com/drawings/d/11rTytRYy-orQ1njXqNZkfiNZpUFHkGYloQPNlqIQBkE/edit,
https://docs.google.com/drawings/d/11rVf8R_BkWdrNFk4AcsdgIAWBIa-eEXtxluY82J1CQ4,
https://docs.google.com/drawings/d/11rVf8R_BkWdrNFk4AcsdgIAWBIa-eEXtxluY82J1CQ4/edit,
https://docs.google.com/drawings/d/11r_vSDlx3OUFbJge5LqZIr_hQ92jGTpt_wW186uJ-Qc/edit,
https://docs.google.com/drawings/d/11twd6H1UCALDR-H4oLXHPaBPnJuU5-OYeEFyAljGB_I/edit,
https://docs.google.com/drawings/d/1201qRlomckuOKbL8MdXjNTCxMZsGITa3oiwzKXOU7Yo,
https://docs.google.com/drawings/d/1201qRlomckuOKbL8MdXjNTCxMZsGITa3oiwzKXOU7Yo/edit,
https://docs.google.com/drawings/d/1219DryTmGcP99BkeUiGtU0ZfNWwvK4eqRHMOTKhFzu8/edit,
https://docs.google.com/drawings/d/123z6NKvV5W4eSEwMNOAFIMEyPkdvrIrbLIMDpkcUaic/edit,
https://docs.google.com/drawings/d/124_gJN8TbuF_wYzyMcTTKk1ElxXGTHr7kV2VtTXHDMc/edit,
https://docs.google.com/drawings/d/124fROW6gIe9Ndd67_d7lDieLFTFpMLq_OcY0RFa8KEA,
https://docs.google.com/drawings/d/124fROW6gIe9Ndd67_d7lDieLFTFpMLq_OcY0RFa8KEA/edit,
https://docs.google.com/drawings/d/1258T81k8W1N-MRYYocsXFK0uWNX5-R_DGECjmOO7u3Q,
https://docs.google.com/drawings/d/1258T81k8W1N-MRYYocsXFK0uWNX5-R_DGECjmOO7u3Q/edit,
https://docs.google.com/drawings/d/1283YXBEtEBZMKm_1zrOdoxr_Cw0eupvUa7DQ_5p23Wo/edit,
https://docs.google.com/drawings/d/129liLAWzIdt1FQyb39zn_c3Aq5NOxJEhjS2_vUHd2wg,
https://docs.google.com/drawings/d/12B-CdLzgI26t8A1T01c5dBs90JTEA9YwhMLZuTqvxTg/edit,
https://docs.google.com/drawings/d/12CsZIvgwqeB-cC4adcYVgCGMRUD_kSKXFDWV-6xCqCc,
https://docs.google.com/drawings/d/12CsZIvgwqeB-cC4adcYVgCGMRUD_kSKXFDWV-6xCqCc/edit,
https://docs.google.com/drawings/d/12IEvsYQLFssFWQpGo9MG08y3exAYxWAYS325YU9aI3s/edit,
https://docs.google.com/drawings/d/12JbDZb9DBYjYYs4OzdjoA-ZpzaszMYLwTTKKtnGgrDw/edit,
https://docs.google.com/drawings/d/12L6h2UWcvOShGvTfdz8ytLc3HwyGl5X3xRUi0o_XmCA/edit,
https://docs.google.com/drawings/d/12OBEasn1kTulM0JyTA9slvdJyu2coj4M3qBjoc1ByMs/edit,
https://docs.google.com/drawings/d/12OaE6zeRKmjz_u5lqzUanZNyb8rrgCdpWE4BO4Rv8-o/edit,
https://docs.google.com/drawings/d/12Qa_Uo_8wUVbEiW3yjgQf6UpCUdZhhd9mwkrOuZ7yZc,
https://docs.google.com/drawings/d/12Qa_Uo_8wUVbEiW3yjgQf6UpCUdZhhd9mwkrOuZ7yZc/edit,
https://docs.google.com/drawings/d/12RYS-r12GN8qBReg1ofBvIvahYgXZug_MkIgI62FHT0/edit,
https://docs.google.com/drawings/d/12SThlm8wPiR_pp5BfeEPIUzw5JCEnozcMNpaNrxaYdM/edit,
https://docs.google.com/drawings/d/12UzeME8C47Behj0hrnFozVm3gLCKPI7EmQqwnUAdG4U/edit,
https://docs.google.com/drawings/d/12VNGSQ4dcGD0zR3xrq2MRBt1m3jmkbtNTVLJ4JxrGOQ/edit,
https://docs.google.com/drawings/d/12XOmFA8so1_25LgUkdmWk-8rHQA94jvTSoFWMeb-MsI,
https://docs.google.com/drawings/d/12YoTsrjI3v6nDq9bN2Y-e4w9FlD1HiSilPX6x0-hNxw/edit,
https://docs.google.com/drawings/d/12aVLWwbGaCmSaTtT4tELib1jN7qyn1aEm-282mutRA8/edit,
https://docs.google.com/drawings/d/12cLi9HiGLinff7QHzWtSJLTRMdw00vlez8joZya9P3o/edit,
https://docs.google.com/drawings/d/12dYNfJVwivPkJJhFCVeYRYnIMkwqWdKORVIjEpo4i50,
https://docs.google.com/drawings/d/12dYNfJVwivPkJJhFCVeYRYnIMkwqWdKORVIjEpo4i50/edit,
https://docs.google.com/drawings/d/12eWWF5nEJvacsz7MNbz0KiXI9qOBSLB9lc3VVuwMVZw/edit,
https://docs.google.com/drawings/d/12fAmqz7mb84gCVOdiHvDb4zLtxQMu-L0iYQ0dtcQ3Oo/edit,
https://docs.google.com/drawings/d/12gG70RUur48B85I5CoC9GaunD_-XupX_DcmA_d4iSig/edit,
https://docs.google.com/drawings/d/12oW97wFqEaUYgiOhw-EhAcxRoq8auhMuwWgleGXPYQk/edit,
https://docs.google.com/drawings/d/12oxRom4KquZUL9nbXM3ysMxAqZyDmp5LJqPLqloTunE,
https://docs.google.com/drawings/d/12qoG5FxutZ_hT8CvGXVp5KgcJb_9V1vQ8BxmcZLanRU/edit,
https://docs.google.com/drawings/d/12sK9e_wKgfQNyewfoTMoR2yRYPSIWTD_whUoNHRMeg8/edit,
https://docs.google.com/drawings/d/12xnZXs8rlbMRjTV6s9vC3XZ873lI8KYqRlkSupADNjA/edit,
https://docs.google.com/drawings/d/12zEJBvBWdng_JTMtfR1VyvsfQ9xo4QuGeIw3wkRyGCQ,
https://docs.google.com/drawings/d/12zEJBvBWdng_JTMtfR1VyvsfQ9xo4QuGeIw3wkRyGCQ/edit,
https://docs.google.com/drawings/d/1329gzO5yce09DBbadbE4gIV0SI2EonccOBGE1YUqxhk/edit,
https://docs.google.com/drawings/d/133LdN36-DR3AcZRVUGfq6pRrMbJ6I0Yyl7j4h0RA-pw,
https://docs.google.com/drawings/d/139k1Tm6PjslamU0UvJimVArY0s0i9m0qptBk6KLqyLo,
https://docs.google.com/drawings/d/139k1Tm6PjslamU0UvJimVArY0s0i9m0qptBk6KLqyLo/edit,
https://docs.google.com/drawings/d/13BIhJ0OH83zvnqkoGGRye-h6gWpgq4CX7mqqjVS8Gjg/edit,
https://docs.google.com/drawings/d/13C0kZTZQdXYuYjAWMr_QEozoOnyLpNf_Z8qh7t24sKM,
https://docs.google.com/drawings/d/13F_Amq1Z1heOYiZYjjzRPsMK9ly6LMunF3vxx6_9HBQ/edit,
https://docs.google.com/drawings/d/13HGK7GyDZhC3jfRkcTmyR8EfAC3st0vxJh7k39nweOw,
https://docs.google.com/drawings/d/13HGK7GyDZhC3jfRkcTmyR8EfAC3st0vxJh7k39nweOw/edit,
https://docs.google.com/drawings/d/13HxQeDo7X0WcNMY-gIfQiPySqNxebo_OxLl0j8imLq4,
https://docs.google.com/drawings/d/13HxQeDo7X0WcNMY-gIfQiPySqNxebo_OxLl0j8imLq4/edit,
https://docs.google.com/drawings/d/13Pk16RHRDk8ZCNTssswb4abRGkgZIJ6MdfIvqCMDitg/edit,
https://docs.google.com/drawings/d/13QMi2PE7lTPqeEVzODErJkhUGqwxOTjL9E2Np1REXNU/edit,
https://docs.google.com/drawings/d/13RXI4Et3XEyJCpx9msgd1XHrZ5kTW8st1zYTNHYYpBo/edit,
https://docs.google.com/drawings/d/13SC_qRzWqXJYqqbebZ21ZNu14RNHrxjLou0mTSuXNc0/edit,
https://docs.google.com/drawings/d/13SuuyO6xHKAqzibqy8BSO80gMy5zug6gldlIrbxV6mM/edit,
https://docs.google.com/drawings/d/13UrhHELNsEgjlengDIYblNW9NnT39-ax-6J_HOYvzzY/edit,
https://docs.google.com/drawings/d/13V94ZQJw1h_ENSmjk4X1iC08Wla4-v_5_6iwyuHguBo/edit,
https://docs.google.com/drawings/d/13X7vEH2veqCXuuatubKjfkuL3D0nowOOGSmuA8l4f8g/edit,
https://docs.google.com/drawings/d/13_wJWR_J3yWM2nAcWHYEGqLGMj0iKuZNpBr3mGXbOKU/preview,
https://docs.google.com/drawings/d/13abGFXs4n-0PDwz0kB7m3QhERCcsv0mFPjJ9cnCguJc/edit,
https://docs.google.com/drawings/d/13bcZGvH5GgeQ3tRB_lbCy1LrW-o-q4YCQjKNnoXszDU/edit,
https://docs.google.com/drawings/d/13dmAbkgPA8MZoQ1NFVve6CMfxn5ybEJw_IssxQeLAoM/edit,
https://docs.google.com/drawings/d/13gdPmDKuD4DibvUKEWAEmguxEAwJ13o7U14dUUm0758/edit,
https://docs.google.com/drawings/d/13hy1oZnpcEBYB1aaQEJmsVcygZdq6ENLwRzgIT9NVI8/edit,
https://docs.google.com/drawings/d/13mvj3X3yzRwCbnuYthquGeSellVaFlE4NEMpgkYzIx4/edit,
https://docs.google.com/drawings/d/13p1xGpTTTk42tE_5dtUIEFV0qiAUSjI4NkEbEDe_Mzg/edit,
https://docs.google.com/drawings/d/13q1hm1qEfflgchVe5ijW34zlhcfBaprbe1FgDERmaH8/edit,
https://docs.google.com/drawings/d/13qRMzioeWNYXg2wYhugXnLqyp9ln_go8QC8KhDht9OU/edit,
https://docs.google.com/drawings/d/13rPxduBfkD_dptPhSReqS0B-YCofpaEBnEhc3LN0JlE/edit,
https://docs.google.com/drawings/d/13u-CofI236G2Jv1UGRomkXiiJCOMX2uahTpTZcKaBKw/edit,
https://docs.google.com/drawings/d/13u3v16gDUiIW0yzewcDdiPiNKBdnDwagGulKh-_iN-k/edit,
https://docs.google.com/drawings/d/13uI1JNf9dJQI7TMppbIf6W56JR_zMpjil7FobzTvcwo/edit,
https://docs.google.com/drawings/d/13vnxgVl057ttODN6-D6Wr-RTFSZi5tJvGKsHbvTykNw/preview,
https://docs.google.com/drawings/d/13w6_cEHvHgG31tcgqA2DEoTFAhxFOO__waDiheURnng/edit,
